amp_window,score_window,diff_order,smooth,quantile,threshold,precision,recall,f1,TP,FP,FN,pred_count
11,21,1,5,0.97,1.9407425656690163,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
11,21,1,3,0.97,1.956310962123474,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
17,27,1,0,0.97,3.0300559173243253,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
21,71,2,0,0.97,3.52087641238664,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
7,41,1,7,0.97,2.0689026610790853,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
21,71,1,7,0.97,2.8840469452317867,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
13,31,1,7,0.97,2.1563784740452094,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
13,41,2,5,0.97,2.0756445091193347,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
17,27,1,3,0.97,2.346653821184387,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
13,31,0,0,0.97,2.2830384406543915,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
17,71,0,0,0.97,3.2727691563461483,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
21,51,2,3,0.97,2.739997018459381,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
9,31,2,5,0.97,2.081722403959142,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
21,51,1,7,0.97,2.3927548166662267,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
13,31,1,0,0.97,3.2667525145825653,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
13,31,1,3,0.97,2.227021134856715,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
7,27,0,0,0.97,1.915628013763288,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
17,27,1,7,0.97,2.2032247109394247,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
7,21,1,3,0.97,2.059241023670376,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
13,31,2,5,0.97,1.9825535796622744,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
21,71,0,0,0.97,3.179537990674059,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
21,51,2,5,0.97,2.56368800516626,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
9,71,1,7,0.97,2.32649104707052,0.2,0.2727272727272727,0.23076923076923075,3,12,8,15
7,71,2,5,0.95,1.7479909370463205,0.16666666666666666,0.36363636363636365,0.2285714285714286,4,20,7,24
9,51,2,5,0.95,1.7608270969081148,0.16666666666666666,0.36363636363636365,0.2285714285714286,4,20,7,24
5,71,2,5,0.95,1.6923059121551172,0.16666666666666666,0.36363636363636365,0.2285714285714286,4,20,7,24
21,31,2,7,0.95,2.023947996430923,0.16666666666666666,0.36363636363636365,0.2285714285714286,4,20,7,24
5,41,2,5,0.95,1.7349358980816114,0.16666666666666666,0.36363636363636365,0.2285714285714286,4,20,7,24
5,51,2,5,0.95,1.5354107681356441,0.16666666666666666,0.36363636363636365,0.2285714285714286,4,20,7,24
21,41,2,3,0.95,2.1311531318800188,0.16666666666666666,0.36363636363636365,0.2285714285714286,4,20,7,24
21,41,2,7,0.95,1.8464214077575216,0.16666666666666666,0.36363636363636365,0.2285714285714286,4,20,7,24
17,31,2,7,0.95,1.9341803381659548,0.16666666666666666,0.36363636363636365,0.2285714285714286,4,20,7,24
21,51,2,3,0.95,2.1820515802394094,0.16666666666666666,0.36363636363636365,0.2285714285714286,4,20,7,24
7,51,2,5,0.95,1.5364063481534294,0.16666666666666666,0.36363636363636365,0.2285714285714286,4,20,7,24
21,71,2,7,0.95,2.3037898498559075,0.16666666666666666,0.36363636363636365,0.2285714285714286,4,20,7,24
11,31,1,3,0.93,1.6081367454714068,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,31,0,5,0.93,1.4133950591623972,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,31,0,3,0.93,1.5946509021961852,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,31,0,7,0.93,1.6747560250438103,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,31,0,7,0.93,1.6163635224406725,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,31,1,7,0.93,1.4316086317455905,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,71,1,3,0.93,1.562585265520484,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,71,2,3,0.93,1.647428718920304,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,31,1,0,0.93,1.6170296185280895,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,31,0,7,0.93,1.2660058401089125,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,71,0,5,0.93,1.4887896977207096,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,41,2,5,0.93,1.2676713128837955,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,31,1,3,0.93,1.5278486464854053,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,71,1,3,0.93,1.495247310391984,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,41,2,3,0.93,1.512127120116711,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,31,1,7,0.93,1.3676393531533941,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,41,2,5,0.93,1.2410314064441643,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,31,0,7,0.93,1.5168128318104934,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,27,1,3,0.93,1.4728553150227055,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,31,1,0,0.93,1.4826004171525053,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,71,0,7,0.93,1.4301854731119483,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,41,0,7,0.93,1.2600363244810968,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,71,0,7,0.93,1.6464341633261343,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,41,0,7,0.93,1.6903746998558833,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,41,2,3,0.93,1.522948527572689,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,71,1,3,0.93,1.3422447713843069,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,71,0,3,0.93,1.3902478686938142,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,51,2,3,0.93,1.544690844512652,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,31,2,3,0.93,1.3725052052669333,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,31,0,3,0.93,1.5434019188761001,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,71,1,7,0.93,1.4385690271382057,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,51,2,3,0.93,1.5548866788465066,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,51,1,7,0.93,1.4852256096615528,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,21,0,3,0.93,1.2906836405926592,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,27,0,3,0.93,1.421807345590629,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,51,0,5,0.93,1.4392530386183136,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,31,1,7,0.93,1.4085593112548351,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,71,1,7,0.93,1.4861215872687494,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,71,0,3,0.93,1.540588896674648,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,51,0,7,0.93,1.4053743184992458,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,51,0,7,0.93,1.4391534742792707,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,31,0,3,0.93,1.425267171773008,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,21,0,0,0.93,1.2418938481971065,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,31,1,3,0.93,1.4844824185056682,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,31,1,7,0.93,1.3970426045133197,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,51,2,3,0.93,1.5555555883464065,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,21,0,3,0.93,1.3927475006704144,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,41,1,7,0.93,1.532192297230265,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,27,1,0,0.93,1.480507493089577,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,41,1,7,0.93,1.4895440089457217,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,51,1,7,0.93,1.472829301384158,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,51,1,0,0.93,1.5126896072319147,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,21,0,3,0.93,1.212915567557074,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,51,0,5,0.93,1.5746089162697823,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,31,1,7,0.93,1.2898108779319106,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,51,0,7,0.93,1.3780974953818843,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,71,0,3,0.93,1.4055227633951368,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,31,0,7,0.93,1.546553382638844,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,41,2,3,0.93,1.7254760228728379,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,21,0,3,0.93,1.3053036502989868,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,31,0,5,0.93,1.404525212249966,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,27,0,7,0.93,1.414640734133003,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,41,0,7,0.93,1.461883303828697,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,41,0,7,0.93,1.3159691288596813,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,27,1,0,0.93,1.4249858225900556,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,71,1,3,0.93,1.8740646952286601,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,31,0,3,0.93,1.6011717339467963,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,71,0,7,0.93,1.5669841370719215,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,71,0,7,0.93,1.5704103484511571,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,27,0,7,0.93,1.49567070232782,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,27,0,3,0.93,1.4252008451803106,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,31,1,3,0.93,1.6914106501824338,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,51,1,7,0.93,1.516798451101816,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,27,1,0,0.93,1.4477882117555958,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,27,1,0,0.93,1.3550862174555869,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,27,0,7,0.93,1.4582939861589663,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,31,1,3,0.93,1.5679129822639357,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,27,0,7,0.93,1.457108071901478,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,27,1,3,0.93,1.506941261960844,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,27,0,3,0.93,1.4136791917566782,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,31,1,0,0.93,1.5628579135951648,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,27,0,0,0.93,1.5532937783535372,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,51,1,7,0.93,1.5880318632787602,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,31,0,3,0.93,1.3435932436151004,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,51,1,7,0.93,1.5475461919639986,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,71,0,3,0.93,1.5652461360125223,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,51,1,7,0.93,1.6000354888600958,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,21,0,3,0.93,1.308563110295176,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,31,0,7,0.93,1.5088742986334482,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,31,1,3,0.93,1.675273075460368,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,51,2,3,0.93,1.8151666116011222,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,27,0,3,0.93,1.5648599090432624,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,31,1,0,0.93,1.6299240680932217,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,27,0,3,0.93,1.2726693130589595,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,41,1,7,0.93,1.470705967789835,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,21,0,3,0.93,1.2656610348020818,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,41,0,7,0.93,1.7477821711659545,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,27,0,3,0.93,1.4446694637858912,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,51,2,3,0.93,1.641924787615129,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,51,2,3,0.93,1.5778031652888356,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,31,0,3,0.93,1.532202160350158,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,71,1,3,0.93,1.7674470144555112,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,71,0,3,0.93,1.4844600886226724,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,71,1,7,0.93,1.4210217567422732,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,51,0,7,0.93,1.3555132384690067,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,51,0,5,0.93,1.3576014868583706,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,51,1,7,0.93,1.4087080393378348,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,41,0,7,0.93,1.5567708957458686,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,71,0,7,0.93,1.4273485870184806,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,51,0,5,0.93,1.5241133815239125,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,27,1,3,0.93,1.4203897310519904,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,27,1,0,0.93,1.442568715308329,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,41,0,5,0.93,1.632272804227958,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,21,1,0,0.93,1.1889420592295992,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,51,0,5,0.93,1.5643908463731266,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,27,0,7,0.93,1.5083568450465914,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,71,2,3,0.93,1.978475752941225,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,27,0,0,0.93,1.4520827932947564,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,51,0,7,0.93,1.3689190264973408,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,31,0,3,0.93,1.5340203024872783,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,71,1,3,0.93,2.227505236226882,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,71,2,3,0.93,1.6149327507986702,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,31,1,0,0.93,1.8809344686129288,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,41,2,3,0.93,1.5251232299690087,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,71,2,3,0.93,1.7753810792051967,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,71,0,3,0.93,1.3127256104072964,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,71,0,7,0.93,1.4760683764743259,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,27,0,3,0.93,1.4739361185571502,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,71,1,7,0.93,1.7280684385740785,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,31,0,7,0.93,1.3422546445418404,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,71,1,7,0.93,1.5210998003492162,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,71,2,3,0.93,1.7432714554188329,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,71,2,3,0.93,1.5993416933573856,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
11,71,1,7,0.93,1.5097898822348723,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,27,1,0,0.93,1.617680447420949,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,51,0,5,0.93,1.4329307845082264,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,27,0,7,0.93,1.2994178381138985,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,71,1,5,0.93,1.6033541298832545,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,41,2,3,0.93,1.5338482489899339,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,27,0,7,0.93,1.2966799153622919,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,41,1,7,0.93,1.483825335211094,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,71,2,3,0.93,1.9813437005819887,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
5,21,0,3,0.93,1.319632797169624,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,51,0,5,0.93,1.3392433895167182,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,51,1,0,0.93,1.4924924220219369,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
9,51,0,7,0.93,1.332675155727528,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,41,1,7,0.93,1.5410672347848258,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
17,51,0,7,0.93,1.5562786102051362,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,71,0,7,0.93,1.6097661257906677,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
13,41,0,7,0.93,1.3551206031941145,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
21,71,1,7,0.93,1.7715922593206244,0.14705882352941177,0.45454545454545453,0.22222222222222224,5,29,6,34
7,41,1,7,0.95,1.8628806650199543,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
11,31,1,3,0.95,1.9181825789459581,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
11,31,1,5,0.95,1.702912835099794,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
5,31,0,5,0.95,1.6496912031166213,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
9,21,0,0,0.95,1.4320238045455869,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
7,31,1,3,0.95,1.915326741137887,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
17,41,1,7,0.95,1.7822141627712207,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
7,21,1,5,0.95,1.5485217446367538,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
17,31,1,5,0.95,1.7933961390062614,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
17,71,0,5,0.95,2.50373113411573,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
17,21,1,5,0.95,1.620030739346037,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
7,71,1,3,0.95,2.0987224350160796,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
17,21,1,0,0.95,1.8957429258411345,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
11,31,1,7,0.95,1.616987824470599,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
13,21,1,5,0.95,1.6391383779700839,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
11,31,0,5,0.95,1.7594077928976832,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
21,31,0,5,0.95,1.7148910415862093,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
21,27,1,0,0.95,2.256850048188371,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
17,27,1,0,0.95,1.9580894962208475,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
13,41,1,7,0.95,1.7435767269091775,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
9,41,1,7,0.95,1.8093335271851105,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
11,71,1,5,0.95,1.8347782770137802,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
13,71,1,7,0.95,1.9096314227925797,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
11,51,0,5,0.95,2.0500026135019978,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
11,21,0,5,0.95,1.4671510509347172,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
11,21,0,7,0.95,1.4182245401846576,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
17,27,1,5,0.95,1.684758253867961,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
13,31,0,5,0.95,1.7500498799650928,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
21,31,1,0,0.95,2.1794701660236084,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
21,27,0,5,0.95,1.749500202455696,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
9,41,0,5,0.95,1.8960044606921556,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
9,31,1,7,0.95,1.67100152453921,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
9,31,1,5,0.95,1.5908475137934242,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
7,31,1,5,0.95,1.690518567642957,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
21,21,0,5,0.95,1.6557847927353915,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
5,71,0,5,0.95,1.7502134878951625,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
5,71,1,5,0.95,1.553236097719242,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
21,41,0,5,0.95,1.9107057897999133,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
7,21,1,0,0.95,1.8328151780764455,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
17,71,1,5,0.95,2.0810878698047692,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
7,27,0,5,0.95,1.5960538764053156,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
21,51,0,5,0.95,2.342000339968186,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
5,27,0,7,0.95,1.6528810932216804,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
11,21,1,0,0.95,1.6225969033674694,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
5,27,0,0,0.95,1.681046232977203,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
11,21,1,5,0.95,1.6347546814183995,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
17,27,0,5,0.95,1.6258770632175579,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
21,21,1,0,0.95,2.0666693847444595,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
21,21,0,7,0.95,1.449374129383943,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
13,21,1,0,0.95,1.822622963816371,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
17,21,0,5,0.95,1.58064623705151,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
13,21,0,7,0.95,1.514065285656645,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
13,51,1,7,0.95,1.7033319876830118,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
13,27,0,0,0.95,1.7616987603452878,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
9,21,0,7,0.95,1.3627015926973485,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
7,51,0,5,0.95,1.9494954157331936,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
13,31,1,7,0.95,1.568154472094209,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
11,51,1,7,0.95,1.69803544491283,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
5,31,1,5,0.95,1.5387881283869642,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
21,31,1,3,0.95,1.96307274961248,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
13,51,0,5,0.95,2.012980102606555,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
5,27,0,5,0.95,1.5113595847490893,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
5,27,1,0,0.95,1.6683632910927015,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
5,27,1,5,0.95,1.5117772458180327,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
9,71,1,7,0.95,1.9110816047593642,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
13,27,0,5,0.95,1.6013202793123509,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
17,21,0,7,0.95,1.434507889983239,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
21,31,1,7,0.95,1.5981289443824431,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
7,27,1,5,0.95,1.6069374921783537,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
17,31,0,5,0.95,1.7203082888411434,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
21,31,1,5,0.95,1.775223952597579,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
5,27,1,3,0.95,1.6759009908932203,0.16,0.36363636363636365,0.2222222222222222,4,21,7,25
